time,q1,q2,q3,q4,q5,q6,q7,dq1,dq2,dq3,dq4,dq5,dq6,dq7,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,ddq7
0.38,0.005830034836543209,-0.007495759075555556,0.004164310597530864,-1.4468294693799506,0.0033314484780246918,1.5074957590755556,0.8941699651634568,0.04283046617283951,-0.055067742222222237,0.030593190123456796,-0.05017283180246916,0.024474552098765437,0.05506774222222223,-0.04283046617283951,0.19272849382716048,-0.24779377777777778,0.1376632098765432,-0.22576766419753094,0.11013056790123457,0.24779377777777775,-0.19272849382716048
0.39,0.006268019030000001,-0.008058881610000002,0.004477156450000001,-1.447342536578,0.003581725160000001,1.50805888161,0.8937319809700001,0.04477063499999999,-0.05756224499999999,0.031979024999999994,-0.05244560100000001,0.025583219999999997,0.057562244999999984,-0.04477063499999999,0.195286,-0.251082,0.13949,-0.2287636000000001,0.11159200000000001,0.25108199999999997,-0.195286
0.4,0.006725530864197531,-0.008647111111111112,0.004803950617283951,-1.4478784790123456,0.003843160493827161,1.508647111111111,0.8932744691358024,0.04673580246913579,-0.060088888888888886,0.03338271604938271,-0.05474765432098767,0.026706172839506173,0.06008888888888888,-0.04673580246913579,0.19772839506172837,-0.25422222222222224,0.14123456790123456,-0.23162469135802477,0.11298765432098766,0.2542222222222222,-0.19772839506172837
0.41000000000000003,0.007202814587283953,-0.009260761612222227,0.005144867562345681,-1.4484375828022469,0.004115894049876545,1.5092607616122222,0.892797185412716,0.04872482265432099,-0.06264620055555556,0.03480344475308642,-0.057077649395061755,0.02784275580246914,0.06264620055555556,-0.04872482265432099,0.20005671604938272,-0.2572157777777778,0.14289765432098767,-0.23435215308641985,0.11431812345679014,0.25721577777777777,-0.20005671604938272
0.42,0.007700103039999998,-0.009900132479999999,0.005500073599999999,-1.4490201207039999,0.004400058879999999,1.50990013248,0.89229989696,0.050736559999999986,-0.06523272,0.03624039999999999,-0.059434256000000005,0.028992319999999995,0.06523271999999998,-0.050736559999999986,0.20227199999999998,-0.260064,0.14448,-0.23694720000000008,0.115584,0.26006399999999996,-0.20227199999999998
0.43,0.008217617759382716,-0.01056550854777778,0.005869726970987655,-1.4496263522324198,0.004695781576790125,1.5105655085477778,0.8917823822406173,0.052769889320987654,-0.06784700055555556,0.037692778086419756,-0.061816156061728425,0.030154222469135808,0.06784700055555555,-0.052769889320987654,0.20437528395061724,-0.2627682222222222,0.14598234567901233,-0.2394110469135803,0.11678587654320988,0.2627682222222222,-0.20437528395061724
0.44,0.008755569082469135,-0.011257160248888889,0.006253977916049383,-1.4502565237823208,0.005003182332839507,1.511257160248889,0.8912444309175309,0.054823695802469145,-0.0704876088888889,0.03915978271604939,-0.06422204365432102,0.03132782617283952,0.0704876088888889,-0.054823695802469145,0.20636760493827164,-0.26532977777777783,0.14740543209876547,-0.24174490864197545,0.11792434567901239,0.26532977777777783,-0.20636760493827164
0.45,0.009314156249999999,-0.011975343749999999,0.006652968749999999,-1.4509108687499999,0.005322375,1.51197534375,0.89068584375,0.05689687499999999,-0.073153125,0.040640625,-0.06665062500000002,0.0325125,0.07315312499999999,-0.05689687499999999,0.20825000000000002,-0.26775000000000004,0.14875000000000002,-0.2439500000000001,0.11900000000000002,0.26775,-0.20825000000000002
0.46,0.009893567510123458,-0.012720301084444448,0.007066833935802471,-1.451589607654716,0.005653467148641977,1.5127203010844446,0.8901064324898765,0.058988332839506184,-0.07584214222222224,0.042134523456790134,-0.06910061846913584,0.03370761876543211,0.07584214222222223,-0.058988332839506184,0.21002350617283952,-0.2700302222222223,0.1500167901234568,-0.24602753580246925,0.12001343209876546,0.2700302222222222,-0.21002350617283952
0.47000000000000003,0.010493980222098768,-0.01349226028555556,0.007495700158641978,-1.4522929482601727,0.005996560126913583,1.5134922602855556,0.8895060197779012,0.06109698561728396,-0.07855326722222224,0.04364070401234569,-0.07157075458024696,0.034912563209876554,0.07855326722222224,-0.06109698561728396,0.21168916049382713,-0.2721717777777778,0.15120654320987653,-0.2479787308641976,0.12096523456790123,0.27217177777777773,-0.21168916049382713
0.48,0.011115560960000003,-0.014291435520000006,0.007939686400000003,-1.453021085696,0.006351749120000003,1.51429143552,0.88888443904,0.06322176,-0.08128512000000002,0.04515840000000001,-0.07405977600000004,0.03612672000000001,0.08128512,-0.06322176,0.21324799999999997,-0.274176,0.15231999999999998,-0.24980480000000005,0.12185599999999999,0.2741759999999999,-0.21324799999999997
0.49,0.01175846561641975,-0.015118027221111108,0.008398904011728393,-1.4537742025792346,0.006719123209382715,1.515118027221111,0.8882415343835802,0.06536159302469134,-0.08403633388888887,0.046686852160493814,-0.07656643754320988,0.03734948172839505,0.08403633388888886,-0.06536159302469134,0.2147010617283951,-0.2760442222222223,0.15335790123456794,-0.25150695802469153,0.12268632098765436,0.27604422222222225,-0.2147010617283951
0.5,0.012422839506172836,-0.015972222222222218,0.008873456790123455,-1.4545524691358025,0.007098765432098764,1.5159722222222223,0.8875771604938272,0.06751543209876543,-0.08680555555555555,0.04822530864197531,-0.07908950617283954,0.03858024691358025,0.08680555555555554,-0.06751543209876543,0.21604938271604937,-0.2777777777777778,0.15432098765432098,-0.2530864197530865,0.12345679012345678,0.27777777777777773,-0.21604938271604937
0.51,0.01310881747,-0.01685419389,0.00936344105,-1.4553560433219999,0.007490752840000001,1.51685419389,0.88689118253,0.06968223500000002,-0.08959144500000003,0.04977302500000002,-0.08162776100000006,0.03981842000000002,0.08959144500000002,-0.06968223500000002,0.21729399999999996,-0.27937799999999996,0.15521,-0.25454440000000006,0.124168,0.27937799999999996,-0.21729399999999996
0.52,0.013816523978271605,-0.01776410225777778,0.009868945698765433,-1.4561850709459752,0.007895156559012347,1.5177641022577777,0.8861834760217284,0.07186096987654321,-0.09239267555555557,0.051329264197530866,-0.08417999328395065,0.041063411358024694,0.09239267555555555,-0.07186096987654321,0.21843595061728394,-0.2808462222222222,0.15602567901234568,-0.255882113580247,0.12482054320987655,0.2808462222222222,-0.21843595061728394
0.53,0.014546073234691356,-0.01870209415888889,0.010390052310493827,-1.4570396857892098,0.008312041848395062,1.518702094158889,0.8854539267653087,0.07405061524691357,-0.09520793388888887,0.052893296604938266,-0.08674500643209879,0.042314637283950615,0.09520793388888887,-0.07405061524691357,0.21947627160493824,-0.28218377777777776,0.15676876543209875,-0.25710077530864206,0.125415012345679,0.2821837777777777,-0.21947627160493824
0.54,0.015297569280000005,-0.019668303360000007,0.010926835200000004,-1.457920009728,0.008741468160000003,1.51966830336,0.88470243072,0.07625016,-0.09803592000000001,0.0544644,-0.08932161600000003,0.04357152,0.09803592,-0.07625016,0.22041599999999997,-0.283392,0.15744,-0.2582016000000001,0.125952,0.283392,-0.22041599999999997
0.55,0.016071106095679015,-0.02066285069444445,0.011479361496913584,-1.4588261528549382,0.009183489197530868,1.5206628506944444,0.8839288939043211,0.07845860339506174,-0.10087534722222224,0.056041859567901246,-0.09190864969135808,0.044833487654321,0.10087534722222223,-0.07845860339506174,0.2212561728395061,-0.2844722222222222,0.15804012345679008,-0.2591858024691358,0.12643209876543207,0.2844722222222221,-0.2212561728395061
0.56,0.016866767707654322,-0.02168584419555556,0.012047691219753088,-1.459758213600395,0.00963815297580247,1.5216858441955556,0.8831332322923457,0.0806749550617284,-0.10372494222222224,0.05762496790123458,-0.09450494735802474,0.04609997432098767,0.10372494222222223,-0.0806749550617284,0.2219978271604938,-0.2854257777777778,0.15856987654320986,-0.2600545975308643,0.12685590123456789,0.2854257777777777,-0.2219978271604938
0.5700000000000001,0.017684628290000004,-0.022737379230000004,0.012631877350000003,-1.460716278854,0.010105501880000003,1.52273737923,0.8823153717100001,0.08289823500000001,-0.10658344500000001,0.05921302500000001,-0.09710936100000005,0.04737042000000001,0.10658344500000001,-0.08289823500000001,0.22264199999999995,-0.28625399999999995,0.15902999999999998,-0.2608092000000001,0.12722399999999998,0.28625399999999995,-0.22264199999999995
0.58,0.01852475226864198,-0.023817538631111114,0.013231965906172842,-1.4617004240861233,0.010585572724938274,1.523817538631111,0.881475247731358,0.08512747358024692,-0.1094496088888889,0.06080533827160494,-0.09972075476543214,0.048644270617283956,0.10944960888888888,-0.08512747358024692,0.22318972839506174,-0.2869582222222223,0.15942123456790125,-0.26145082469135816,0.127536987654321,0.2869582222222222,-0.22318972839506174
0.59,0.019387194425061725,-0.024926392832222217,0.013847996017901232,-1.462710713469358,0.011078396814320986,1.5249263928322223,0.8806128055749383,0.08736171154320986,-0.11232220055555554,0.06240122253086419,-0.10233800495061732,0.04992097802469136,0.11232220055555553,-0.08736171154320986,0.22364204938271598,-0.2875397777777777,0.1597443209876543,-0.26198068641975314,0.12779545679012344,0.28753977777777767,-0.22364204938271598
0.6,0.020271999999999995,-0.026063999999999997,0.014479999999999998,-1.4637472,0.011583999999999999,1.526064,0.8797280000000001,0.08959999999999996,-0.11519999999999996,0.06399999999999997,-0.10496,0.05119999999999998,0.11519999999999994,-0.08959999999999996,0.22399999999999995,-0.288,0.15999999999999998,-0.2624000000000001,0.12799999999999997,0.2879999999999999,-0.22399999999999995
0.61,0.021179204797160494,-0.02723040616777778,0.015128003426543211,-1.4648099256195308,0.01210240274123457,1.5272304061677777,0.8788207952028395,0.09184140043209876,-0.11808180055555556,0.06560100030864198,-0.10758564050617288,0.05248080024691359,0.11808180055555555,-0.09184140043209876,0.22426461728395064,-0.2883402222222223,0.16018901234567903,-0.2627099802469137,0.12815120987654324,0.2883402222222222,-0.22426461728395064
0.62,0.022108835286913583,-0.028425645368888898,0.015792025204938276,-1.4658989213360987,0.012633620163950622,1.528425645368889,0.8778911647130865,0.094084984691358,-0.12096640888888886,0.06720356049382714,-0.11021383920987655,0.053762848395061714,0.12096640888888885,-0.094084984691358,0.22443693827160496,-0.2885617777777778,0.16031209876543212,-0.26291184197530876,0.1282496790123457,0.2885617777777778,-0.22443693827160496
0.63,0.023060908709999994,-0.029649739769999996,0.016472077649999996,-1.467014207346,0.013177662119999997,1.52964973977,0.87693909129,0.09632983499999996,-0.12385264499999997,0.06880702499999998,-0.112843521,0.05504561999999999,0.12385264499999996,-0.09632983499999996,0.224518,-0.28866600000000003,0.16037,-0.2630068000000001,0.12829600000000002,0.288666,-0.224518
0.64,0.02403543318123457,-0.03090269980444445,0.017168166558024694,-1.4681557931551605,0.013734533246419756,1.5309026998044444,0.8759645668187654,0.0985750439506173,-0.12673934222222225,0.07041074567901236,-0.1154736229135803,0.05632859654320989,0.12673934222222222,-0.0985750439506173,0.22450883950617279,-0.2886542222222222,0.16036345679012343,-0.26299606913580253,0.12829076543209875,0.28865422222222215,-0.22450883950617279
0.65,0.02503240779320988,-0.03218452430555556,0.0178802912808642,-1.4693236777006173,0.01430423302469136,1.5321845243055556,0.8749675922067901,0.10081971450617284,-0.12962534722222224,0.07201408179012346,-0.11810309413580251,0.05761126543209877,0.12962534722222221,-0.10081971450617284,0.22441049382716044,-0.28852777777777777,0.1602932098765432,-0.26288086419753093,0.12823456790123455,0.2885277777777777,-0.22441049382716044
0.66,0.026051822719999996,-0.03349520064,0.0186084448,-1.470517849472,0.01488675584,1.53349520064,0.8739481772800001,0.10306296,-0.13250952,0.0736164,-0.12073089600000005,0.05889312,0.13250952,-0.10306296,0.22422399999999995,-0.28828799999999993,0.16015999999999997,-0.2626624,0.128128,0.28828799999999993,-0.22422399999999995
0.67,0.027093659320864202,-0.03483470484111112,0.01935261380061729,-1.4717382866330122,0.015482091040493832,1.534834704841111,0.8729063406791359,0.10530390413580246,-0.1353907338888889,0.07521707438271605,-0.12335600198765437,0.060173659506172844,0.13539073388888886,-0.10530390413580246,0.2239503950617284,-0.28793622222222226,0.1599645679012346,-0.2623418913580248,0.12797165432098767,0.2879362222222222,-0.2239503950617284
0.68,0.028157890243950615,-0.03620300174222223,0.020112778745679013,-1.4729849571429134,0.01609022299654321,1.5362030017422221,0.8718421097560494,0.10754168098765435,-0.1382678755555556,0.07681548641975311,-0.12597739772839514,0.06145238913580249,0.13826787555555559,-0.10754168098765435,0.22359071604938272,-0.2874737777777778,0.15970765432098766,-0.26192055308641987,0.12776612345679014,0.2874737777777778,-0.22359071604938272
0.6900000000000001,0.02924447953,-0.03760004511,0.02088891395,-1.474257818878,0.01671113116,1.53760004511,0.87075552047,0.109775435,-0.141139845,0.07841102500000001,-0.12859408100000005,0.06272882,0.141139845,-0.109775435,0.22314600000000004,-0.28690200000000005,0.15939000000000003,-0.2613996000000001,0.12751200000000004,0.28690200000000005,-0.22314600000000004
0.7000000000000001,0.03035338271604939,-0.03902577777777779,0.021680987654320995,-1.4755568197530864,0.017344790123456796,1.5390257777777778,0.8696466172839507,0.11200432098765434,-0.1440055555555556,0.08000308641975311,-0.13120506172839513,0.06400246913580249,0.14400555555555558,-0.11200432098765434,0.22261728395061728,-0.2862222222222222,0.15901234567901235,-0.2607802469135803,0.1272098765432099,0.2862222222222222,-0.22261728395061728
0.71,0.031484546939135806,-0.0404801317788889,0.022488962099382722,-1.4768818978429876,0.01799116967950618,1.540480131778889,0.8685154530608642,0.11422750413580246,-0.1468639338888889,0.08159107438271605,-0.13380936198765436,0.06527285950617284,0.14686393388888888,-0.11422750413580246,0.22200560493827162,-0.28543577777777784,0.15857543209876546,-0.2600637086419754,0.12686034567901236,0.2854357777777778,-0.22200560493827162
0.72,0.032637911039999995,-0.04196302847999999,0.023312793599999996,-1.478232981504,0.018650234879999998,1.5419630284799999,0.86736208896,0.11644416,-0.14971392000000003,0.08317440000000001,-0.13640601600000007,0.06653952,0.14971392,-0.11644416,0.2213119999999999,-0.2845439999999999,0.15807999999999994,-0.2592512,0.12646399999999997,0.28454399999999985,-0.2213119999999999
0.73,0.03381340566679012,-0.04347437871444445,0.024152432619135803,-1.4796099894953827,0.019321946095308642,1.5434743787144445,0.8661865943332099,0.1186534745061728,-0.1525544672222222,0.08475248179012344,-0.1389940701358025,0.06780198543209875,0.15255446722222218,-0.1186534745061728,0.22053750617283954,-0.2835482222222223,0.15752679012345683,-0.2583439358024693,0.12602143209876546,0.28354822222222226,-0.22053750617283954
0.74,0.035010953378765426,-0.04501408291555555,0.025007823841975307,-1.4810128311008395,0.020006259073580248,1.5450140829155556,0.8649890466212345,0.12085464395061726,-0.15538454222222223,0.08632474567901234,-0.1415725829135803,0.06905979654320987,0.1553845422222222,-0.12085464395061726,0.2196831604938271,-0.28244977777777774,0.15691654320987652,-0.2573431308641976,0.12553323456790122,0.2824497777777777,-0.2196831604938271
0.75,0.036230468749999994,-0.04658203125,0.02587890625,-1.48244140625,0.020703125000000003,1.54658203125,0.86376953125,0.12304687499999999,-0.158203125,0.087890625,-0.14414062500000005,0.0703125,0.15820312499999997,-0.12304687499999999,0.21875,-0.28125,0.15625,-0.2562500000000001,0.125,0.28125,-0.21875
0.76,0.037471858473086414,-0.04817810375111111,0.026765613195061728,-1.4838956056399013,0.021412490556049383,1.548178103751111,0.8625281415269136,0.12522938469135805,-0.16100920888888895,0.08944956049382718,-0.14669727920987663,0.07155964839506175,0.16100920888888892,-0.12522938469135805,0.217739061728395,-0.27995022222222216,0.15552790123456786,-0.2550657580246914,0.1244223209876543,0.2799502222222221,-0.217739061728395
